tweet,label,#pos,#neg
χιλιαδες ζωες εξαρτωνται κρισιμες αποφασεις ανθρωπων δεν ξερουν φορεσουν ουτε μασκα καραντινα τσιρκο κοροναιος θελατε ρομπες,3,0,0
στ πετσας πιο κρισιμη φαση πολεμου υγεια πανδημια,3,0,0
μεταξυ ειχε εδω δικιο αδωνις βενζινη κυριολεκτικα κατακρημνιστηκε,2,0,0
γινει μπανιο θαλασσα εξεταζει κοροναιος μενουμεσπιτι,1,0,0
εμπαιγμο κατηγορουν δικηγοροι κοροναιος μενουμεσπιτι,1,0,0
ισπανικη συμφωνα εφημεριδα διατηρησει λουκετο ποδοσφαιρο εως τελευταιο επιπεδο συναγερμου,1,0,0
αποψη απριλης σκληροτερος μηνας γραφει α παπαγιαννιδης οικονομια,3,0,0
κροατομουσουλμανικης ομοσπονδιας βοσνιας ερζεγοβινης ανακοινωσε πακετο μετρων υψους εκατομμυριων ευρω στηριξη επιχειρησεων νοικοκυριων πανδημια,2,0,0
γιουκον καναδα ζητουν σταματησει μεταλλεια λειτουργουν εκατονταδες εργατες κυλιομενες βαρδιες γιατι μεγαλος κινδυνος μεταδοσης κοινοτητες χαλκιδικη δεν κινδυνος,1,0,0
βουλγαρια προτεινει παραταση καταστασης εκτακτης αναγκης βαλκανια,1,0,0
δασκαλοι προς επειγοντως ανοιξτε σχολεια προτου μαθητες μαθουν σκεφτονται εαυτο μενουμε σπιτι παρανοιος,4,1,0
βουλγαριας προτεινει παραταση καταστασης εκτακτης αναγκης μεχρι μαΐου πλαισιο μετρων αντιμετωπιση πανδημιας κορονοιου,1,0,0
κοιταξτε εδω νουμερα ηπα σημερα δειτε ποσοστα αυξησης πολιτειες νοτου πομπεο ανακοινωσε αμερικανικη παιρνει υγειονομικο υλικο ρωσια γιατι αποθεματα ηπα τελειωσαν εσυ μενουμεστοσπιτι,3,0,0
μαλακες σκεφτομαι πλησιαζει επετειος χρονου διακυβερνησης ηγετη κυμ τρομαζω αλλο επιφυλλασει θεε γκαντεμοσαυρα πρωταπριλια απαγορευση κυκλοφοριας,4,0,1
υγεια στιγμη παιζεται παγκοσμια χρηματιστηρια ομολογα δημοσια υγεια βουλη,4,0,1
ιταλικη παρατεινει επισημα μετρα προστασιας μεχρι απριλιου μενουμε σπιτι,1,1,0
αυστηροτερα μετρα μελετα αλλαζει δυνατοτητα εξοδου σπιτι χρονικη διαρκεια βολτας κοροναιος πανδημια,1,1,0
αυστηροτερα μετρα μελετα αλλαζει δυνατοτητα εξοδου σπιτι χρονικη διαρκεια βολτας κοροναιος πανδημια,1,1,0
γεννηματα πρωτα βλεπει συνωστισμο αντιδρα κιναλ,3,0,0
πρωτα βλεπει συνωστισμο αντιδρα μενουμε σπιτι απαγορευσηκυκλοφοριας,3,1,0
αυστηροτερους περιορισμους μετακινησεις αποφασισε γραφει γιαννης καμπουρακης μετακινησεις,1,0,0
δεν χωρανε οπαδικα στιγμη μπροστα ανθρωπιστικη κριση ερχεται προεχει στηριξη εργαζομενων δημοσιου συστηματος υγειας μπραβο πανω απ ολα ανθρωποι μενουμεσπιτι κοροναιος,2,1,1
καναλαρχες διαβαζουν σκεφτονται βασιλικοτερη βασιλεως ουτε προτεινε καν,4,0,0
καναμε πραξη ηθικη ατομικης ευθυνης υγεια πανδημια,1,1,0
αρχισαν μια ζητανε μοιραζει χρημα τσουβαλι αλλη οχι μνημονια κτλ λεφτοδεντρο μοιραζει ρε ανευθυνα βρωμοκομμουνια προδοτες,4,0,1
δεν υπηρχε επρεπε εφευρουμε εβρος μεταναστευτικο απαγορευση κυκλοφοριας μμε παραιτηθειτε ανικανοι θελατε τσιρκο εχουμε πολλα χαλια,1,0,0
τομεα υγειας δεν κανει οσα μπορει οσα πρεπει μενουμεσπιτι απαγορευσηκυκλοφοριας,2,0,0
εξεταζει μια συσφιξη χρονο μετακινησεων μενουμεσπιτι απαγορευσηκυκλοφοριας,1,0,0
ερωτηση εο κκε προς πριμοδοτει ανεξελεγκτη δραση μονοπωλιων βαρος περιβαλλοντος δημοσιας υγειας μενουμεσπιτι,4,0,1
περιορισμοι μετακινησεων επομενα βηματα εξεταζει μετακινησεις,1,0,0
νεα δεσμη μετρων υψους δισ ευρω στηριξη τοπικης οικονομιας ανακοινωσε σλοβενιας πανδημια,2,0,0
γαλλια γιατροι μηνυσαν ψευδεις ισχυρισμους ηταν ετοιμη αντιμετωπισει επιδημια κορωνιος,1,0,0
ασχολουμαστε καθομαστε κλεισμενοι σπιτια παιδια συνεχιζουν ακαθεκτοι λαθροεπικισμο χωρας αφροασιατη ξεβρασει θαλασσα μκο,4,0,0
επιδομα οποιο μερες ουτως αλλως δεν αρκει δεν δικαιουνται μελη μικρων επιχειρησεων οε πανω εργαζομενους παιρνουν ποδοσφαιριστες εθνικης μετρα στηριξης επιδομα θελατε,4,0,0
κουβα αναστελλει αφιξεις διεθνων πτησεων πλαισιο μετρων αποτραπει περαιτερω εξαπλωση πανδημιας κορονοιου παραλληλα ανακοινωσε ακυρωση γιορτης εργατικης πρωτομαγιας αβανα,1,0,0
διαβαζοντας απορια καποιων μικρο αριθμο κρουσματων ρωσια συγκρατω βιας ενα νευρικο γελιο ενθυμουμενος τσερνομπιλ ρωσικη σοβιετικη δηλωνε δυο νεκρους,4,1,1
συμφωνα οχι μονο εχουν εκλειψει λογοι αναστολης υποβολης ασυλου γινουν αποδεχτες αναδρομικα εν μεσω γαλαζαιοι οπαδοι αδιαφορουν κλειστα συνορα εταξαν,4,0,2
συγγνωμη εχουμε κανει μονο τεστ ρε παιδια κοροιδευομαστε δεν εχουν ιδεα κατασταση ιο χωρα τσιρκο,4,0,2
αντιπολιτευτικη επιθεση ζαιοτρολλς δουλευει καλα θεμα ημερων πεσει κρατα γερα τσιπρα ξεφτιλες μενουμεσπιτι μενουμε σπιτι τσιρκο,4,1,0
ισπανικη ζητησει κοινοβουλιο εγκρινει παραταση καταστασης εκτακτης αναγκης λογω δυο εβδομαδες εως απριλιου,1,0,0
εχει παραγγειλει χρειαστουν περισσοτερα χωρις τεστ δεν μπορεις χαραξεις,1,0,0
σπιτι πατουλη τρωνε χρυσα κουταλια βεβαιη πολι γιωργου χρυσο ξεφτιλες μενουμεσπιτι μενουμε σπιτι τσιρκο,4,2,0
σφαιρα δεχτω νοσοκομειο δεν παω κοντοζαμανης ειπε μειωθηκαν επισκεψεις επειδη λειτουργουν καλυτερα κεντρα υγειας γτσσγ καραντινα,4,0,0
δεν ξερατε παιδια μη νομιζετε κρατη γινονται περισσοτερα τεστ δεν αληθεια ειπε τσιοδρας στρατηγος ψαλτης γτμτμσγ καραντινα,4,0,0
μην ξεχασετε ξανα ψηφισετε παιδια,4,0,0
στελιο κοιτα κοψεις εξυπναδες ειδικα πατε χουντα οπως ανακοινωσες σημερα ακυρωσετε χειρογραφες βεβαιωσεις μεινετε ιστορια ως εκλεγμενη συντομοτερη θητεια,4,0,0
θεσσαλονικη κλεινουν παραλια σειχ βοηθουμενοι μμε ξεφτιλες αφηνουν ανοιχτο εργοστασιο οποιο υπαρχει επιβεβαιωμενο κρουσμα τσιρκο,4,0,0
καλωσηρθατε μεσαιωνα μενουμε σπιτι τσιρκο χαρδαλιας,4,1,0
υπευθυνη κρουσματα θανατους ιδιος πρωθυπουργος υπουργος υγειας αρρωστησαν ολα αθανασιου υπευθυνοτητα οταν υπολογιζεις μονο μενουμε σπιτι,4,3,1
δεν πειθαρχειτε καποιοι μετρα ξεκαθαρα ψαχνεται κατακαραδημοκρατικη μαλιστα στρεφει μεν εναντια δε χρησιμοι ηλιθιοι διαιρειν βασιλευε δουλευουν καλα ξεφτιλες μενουμε σπιτι απαγορευση κυκλοφοριας καραντινα,4,1,0
οταν βασικο προβλημα δεν ηλιθιοτητα δημοσιογραφιας ευρω τσιρκο αρδ μενουμεσπιτι,4,0,0
νεα μετρα σχεση μετακινησεις φερει επομενα ωρα πανδημια,1,0,0
ενεση ρευστοτητας αγορα υψους δισ ευρω ετοιμαζει πανδημια,2,0,0
γιατι δεν εχω νευρα σημερα πεθανα μεταναστευτικο μενουμε σπιτι απαγορευση κυκλοφοριας καραντινα ξεφτιλες,3,1,0
λεσβος δεκαδες προσφυγες ελεος πανδημιας τοπικοι φορεις νιπτουν χειρας επιμελως,1,0,1
τολμα δεν τολμησε κανεις βημα βημα καταπατα βασικοτερα ανθρωπινα δικαιωματα καλο μεταναστευτικο μενουμε σπιτι απαγορευση κυκλοφοριας καραντινα ξεφτιλες,4,2,0
ελβετια διευρυνει εξουσιες προκειμενου αναγκασει εταιριες κατασκευασουν εξοπλισμο μαχη,1,0,0
επιτελους ερχεται δει λιγο σπιτακι μεταναστευτικο μενουμε σπιτι απαγορευση κυκλοφοριας καραντινα ξεφτιλες,4,1,0
δεν πρεπει συγκρινουμε ελλαδα ισπανια ας συγκρινουμε χωρες βαλκανικης τριτη χειροτερη επιδοση τσιρκο λογαριαστουμε,3,0,0
λαθροσιχαματα σκανε απ ριτσωνα τοσα κρουσματα πιανουν γυριζουν πισω ουτε λογος αρι προστιμο ελληνες μεταναστευτικο μενουμε σπιτι απαγορευση κυκλοφοριας καραντινα ξεφτιλεςαγαπητοι,4,1,1
περηφανος συμμετεχω δυσκολη ωρα εμπρακτα συστρατευεται μαζι αλλες εταιριες τεχνολογιας κυπριακη ενισχυση συστηματος υγειας χωρας,2,1,1
αγαπητοι συγκρατουμενοι μηπως υπολογησε κανεις ληγει ποινη εριξε αυτος κατακαραδημοκρατης σαδιστης ψηφιζατε μεταναστευτικο μενουμε σπιτι απαγορευση κυκλοφοριας καραντινα ξεφτιλεςαγαπητοι,4,1,2
σπιρτζης αφησει δογματισμους επιδοτησει εργασια εργασιακα συριζα,1,0,0
δραγασακης αλλαξει ροτα εργασιακα συριζα,1,1,0
βρετανια διαγραφει χρεη εσυ υπερβαση,1,0,0
παρουσιαση αυλης συνταγογραφησης μια πρωτοβουλια κερδιζουν ολοι πανδημια υγεια,2,0,0
υπεξ τελετη συμπαραστασης ελλαδας ιταλια πανδημια υγεια,2,0,0
παντως πιο γρηγορα αντανακλαστικα δεν πρεπει εχει υπαρξει ξανα λαθρομεταναστευτικο ακολουθουσε φωνη πολιτη ηταν λαθρομεταναστευτικο,2,0,0
κροατιας ενεκρινε νεα μετρα στηριξη επιχειρησεων εργαζομενων πληττονται κριση κορονοιου πανδημια,2,0,0
πυλων νεα περιοριστικα μετρα σεναρια εξεταζει γινει εξοδο πασχα,1,0,0
περιοριστικα μετρα ασυνεπεις στοχαστρο κυβερνησης πετσας,1,0,0
πετσας μετρα παρουμε ασυνεπεις ωστε συνεπεις μην νιωσουν περιοριζονται περαιτερω,1,0,0
δεν μπορειτε πειτε λειπουν διαφημισεις πασχα αθλιες κορονιος,3,0,0
οταν χαριζεις εκατομμυρια ετησια τελη συχνοτητων καλυπτουν λαιβ χαλαουα λογαριαστουμε μεταδοση μηνυματων κοινωφελους ενημερωσης νομο υποχρεωτικη,4,0,1
ελλειψη προστατευτικων μεσων νοσοκομεια αναγκασε μαχομενο υγειονομικο προσωπικο ανεβει καγκελα αντιμετωπιζεται παραδοσιακο μικροπολιτικο τροπο επικοινωνιακα λογαριαστουμε μασκες,1,0,0
πηρε πισω αποφαση μην πληρωσει υπαλληλους δινοντας υποχρεωτικη αδεια εκμεταλλευομενη σχετικη ρυθμιση περασε λογω κορνοιου ζητησε δημοσια συγγνωμη αρχικη σταση,2,1,2
ελλαδα επικαιροτητα υγεια βολτα νοσοκομειο σωτηρια παραδωσει υλικο ωρα δημοσιο συστημα υγειας στεναζει,1,0,0
αυτος χαρδαλιας περα απ σωζει διαχειριζεται κρισεις ασχολειται αντικειμενο ασχολιας ηρεμα ρωταω μενουμε ψευτες τσιρκο απατεωνες,4,0,1
παρεις ευρω κουλη λιγες μερες τσιρκο μενουμεστοσπιτι,1,0,0
κωστας τσιαρας αποφασιστικοτητα ταχυτητα αντεδρασε ελληνικη εξαπλωση κοροναιος μενουμεσπιτι,2,0,0
γιατι καθημερινη κυβερνητικη προπαγανδα δεν βαζουμε εναν στατιστικολογο τσιορδα ηρεμα ρωταω μενουμεορθιοι μενουμε ψευτες τσιρκο ξεφτιλες,4,0,0
φυτειας αναγνωσμα δημοσιογραφοι εκλογες πολιτες,1,0,0
απελυσα κανα δυο χιλιαδες ψωμι αλατι ας παν ευχη παλια μασκαραδες τσιρκο μεταθαλογαριαστουμε,4,0,0
τσιοδρας,1,0,0
σαμαρα εκλεισε νοσοκομεια θυμαστε κυριε γεωργιαδη τελευταια ετια μειωθηκε χρηματοδοτηση προς νοσοκομεια δις κοροναιος μενουμε σπιτι απαγορευση κυκλοφοριας,4,1,0
δεν εχουμε ξαναζησει κατι τοσο εφιαλτικο οσον αφορα ενημερωση,3,0,0
νοσ σωτηρια παραδοθηκαν χιλιαδες μασκες εξοπλισμος ευχαριστω πρωθυπουργου υγεια,2,0,0
ευσημα εκαβ κατασταση μεγιστης ετοιμοτητας εργαζομενοι υγεια,2,0,0
νοσοκομειο σωτηρια υγεια,1,0,0
εχουμε δεν αξιζει εχουν αντιπολιτευση δεν αξιζει μενουμεορθιοι τσιρκο μενουμε σπιτι,4,1,0
καλεστε γραμμη ψυχολογικης υποστηριξης χρειαζεστε βοηθεια υγεια,1,0,0
μεταφορες προιοντων φορτηγα αεροπλανα πλοια τρενα εχουν διαταραχθει αντιμετωπιζουν ελλειψεις εταιρειες επομενη μερα,1,0,0
ποσο απλωθει διχτυ προστασιας μεχρι καλοκαιρι οικονομια πετσας,1,0,0
εχουμεπολεμο οταν τελειωσει εχουμε επιπτωσεις πολεμου κουλης κανει εκλογες ωστε δυσκολα οικονομικα μετρα παρει μια συνεργασιας απλης αναλογικης κορονιος θεσσαλονικης συριζα τσερνομπιλ,3,0,0
δημητρης σιοβας ισπανικη δεν ελαβε εγκαιρα μετρα,3,0,0
μεταφορες προιοντων φορτηγα αεροπλανα πλοια τρενα εχουν διαταραχθει αντιμετωπιζουν ελλειψεις εταιρειες επομενη μερα,1,0,0
υγεια ελλαδα επικαιροτητα κορονιος εργ ς δημοσια δωρεαν υγεια ολο λαο καλυψη τωρα ολων αναγκων εσυ,2,0,0
πετσας φρεναραμε ιο δεν επιτρεπεται εφησυχασμος πανδημια υγεια,2,0,0
αγορασουν κοινου ευρωπαικες κυβερνησεις πατεντες τεστ εμβολια πανδημια υγεια,2,0,0
νεα μετρα μαΐου αυριανο γραφει γιαννης καμπουρακης οικονομια πανδημια,1,0,0
μεταφορες προιοντων φορτηγα αεροπλανα πλοια τρενα εχουν διαταραχθει αντιμετωπιζουν ελλειψεις εταιρειες επομενη μερα,1,0,0
παραταση μετρων περιορισμου κυκλοφοριας τουλαχιστον αλλες δυο εβδομαδες στοχο προφυλαξη πληθυσμου ανακοινωσε σλοβενιας πανδημια,1,0,0
δλδ περιπου μηνες απληρωτοι ζητουν πρωτη γραμμη δεν εχουν μεσα ατομικης προστασιας γαντια μασκες αντισηπτικα κλπ βγαινει κατηγορει λεγοντας ψευδονται πληρωμενοι βοηθεια σπιτι,4,1,0
στηριξη εχει δεχθει πρωτογενης τομεας χωρας πασχα μια πολυ κρισιμη περιοδος κτηνοτροφους κτηνοτροφοι,3,0,0
σημερα οφειλει βαλει πλατη στηριξει εργαζομενους επιχειρησεις οχι μαιο ιουνιο πολλες εκ επιχειρησεων δε εχουν ενδεχομενως δυνατοτητα ανοιξουν παλι,4,0,1
επιδοτουν ανεργια επιδοτουν αναστολες συμβασεων βλεπουμε γαλλια επιδοτει μισθων ιδιωτικου τομεα πορτογαλια ισπανια επιδοτουν μισθων εργαζομενοι,4,0,0
κανει σαν μη βλεπει χιλιαδες μακροχρονια ανεργους αυτης χωρας χιλιαδες οικογενειες στιγμη δεν εχουν κανενα εσοδο πουθενα ανεργοι,3,0,1
κεντρικο δελτιο ειδησεων ενα κεντρικης ελλαδας γιαννη βουτσινο συνεπειες εχει επιφερει εξαρση πανδημιας κορονοιου ενεργειες κυβερνησης συριζα,1,0,1
θανατοι βρετανια μπορουσαν φθασουν μεταξυ λεει επιστημονας συνεργαζεται βρετανικη πανδημια βρετανια,1,0,0
εγκληματικη αδιαφορια δειχνει ελληνες παραγωγους ανοιξη δηλαδη αρχη καλλιεργητικης περιοδου δεν στηριχθει αμεσα πρωτογενης τομεας πεινασουμε,4,0,1
εκτακτο κινητες βομβες λαθρομεταναστες λεγαμε φωναζαμε ως δεν ακουγε κρουσμα δομη μαλακασας κεντρο πρωι καραντινα θετικος βρεθηκε ενας χρονος αφγανισταν,3,1,0
ζωη θεμα δεν κρατας καλα χαρτια παιζεις καλα ενα ασχημο φυλο καραντινα απαγορευση κυκλοφοριας,1,0,1
υπουργος οικονομικων χρηστος σταικουρας εξηγησε μπορει διατηρησει πακετο μετρων μαιο ιουνιο πανδημια,1,0,0
πιο αυστηρα μετρα μετακινησεις μπλοκα παντου τσουχτερα προστιμα παραβατες μεσω χρηστη μενουμεστοσπιτι,1,0,0
επιτρεπεται ντελιβερι οχι μεταφερθει αγιο φως πορτα πορτα πολλες κλωτσιες ντροπη μενουμεστοσπιτι,4,0,2
δεν φταινε δημοσιογραφοι ρε παιδια λεει τοσα χρηματα πεσουν διαθεση ριξει αγορα υγεια δεν εχει μη τριβουν χερια μη πουν μια καλη κουβεντα ολους ομορφους βλεπεις τοσα λεφτα,4,1,0
μεταφορες προιοντων φορτηγα αεροπλανα πλοια τρενα εχουν διαταραχθει αντιμετωπιζουν ελλειψεις εταιρειες επομενη μερα,1,0,0
εκτακτο κωδικους φετος ανασταση πασχα καραντινα,1,0,0
τομυ ηταν αντιπολιτευση ηταν σοβιετικου τυπου τωρα χρησιμες ερε δουλεμα απαγορευσηκυκλοφοριας κοροναιος μενουμεστοσπιτι λογαριαστουμε ξεφτιλες,4,0,0
ας πει καποιος υπουργο καρδιας αρθρο αναφερεται μετρα κοινωνικα εξαπλωσης εφερε ως παραδειγμα ισπανια εργασιακα μετρα πηρε σαντσεθ υπερ εργαζομενων επιχειρησεων,4,0,0
επιμενει πολιτικη αδρανειας εχει σφιχταγκαλιασει δηλαδη ατζεντα σεβ οποια ασυμβατη συμφεροντα ελληνικης οικονομιας μικρης μεσαιας επιχειρηματικοτητας παππας μενουμεορθιοι συριζα,3,0,0
επιμενει πολιτικη αδρανειας εχει σφιχταγκαλιασει δηλαδη ατζεντα σεβ οποια ασυμβατη συμφεροντα ελληνικης οικονομιας μικρης μεσαιας επιχειρηματικοτητας παππας μενουμεορθιοι συριζα,3,0,0
συγχαρητηρια τζεφρι παιατ ελληνικη διαχειριση κρισης κοροναιος μενουμεσπιτι,2,0,0
ελλαδα επικαιροτητα εκπαιδευση παιδεια προθεσμιες υπουργειου πετανε εξω τηλεκπαιδευση χιλιαδες παιδια,3,0,1
δηλαδη αλλος αητος προτεινει γυρναμε γυρω γυρω χρονια ακολουθωντας κουλη μωυση μεχρι βρουμε γη επαγγελιας ελα πορτοκαλια τοπο σουργελα τσιρκο μενουμε σπιτι,4,1,0
μια προκηρυξη απολυτως εικονικη ενα παραθυρακι βρηκε βολεψει ελευθερους επαγγελματιες,4,0,0
μια προκηρυξη απολυτως εικονικη ενα παραθυρακι βρηκε βολεψει ελευθερους επαγγελματιες,4,0,0
στηριξει οικονομια χρειαστει,2,0,0
τζανακοπουλος οφειλει ασχοληθει καταγγελιες νοσοκομειακου προσωπικου κοροναιος μενουμεσπιτι,1,0,0
δρασουμε ιουλιο αυγουστο μετρα οποια πρεπει ληφθουν πολλαπλασια δε εχουν ιδια αποτελεσματα θεμα εργασιας στραβα αρμενιζει εργασιακα οικονομια συριζα μενουμεορθιοι,3,0,0
κικιλιας μεχρι στιγμης επιδημιολογικα δεδομενα δικαιωνουν πανδημια υγεια,2,0,0
θελουμε αφησουμε ουσιαστικη παρακαταθηκη ολους πολιτες πανδημια υγεια,2,0,0
λογαριαστουμε λενε συριζαιοι γιατι τωρα δεν προλαβαινουν εχουν φαΐ φωτια κορονιος,1,0,0
οφειλει ασχοληθει καταγγελιες νοσοκομειακου προσωπικου νοσοκομεια,3,0,0
τηλεδιασκεψη σακελλαροπουλου πειθαρχια μετρα ωστε μαιος καλυτερος απριλιο πανδημια υγεια πτδ,2,0,0
καμια χαλαρωση διαμηνυει κοροναιος μενουμεσπιτι,1,0,0
προς γιατρους μεθ εχετε βγαλει ασπροπροσωπους πανδημια υγεια,2,0,0
τσιρκο εισαγγελεας ασχολειται μονο παπαριες πολιτικη προστασια,4,0,1
τσιρκο εισαγγελεας ασχολειται μονο παπαριες,4,0,1
λιγα λογια μενουμε σπιτι εγινε αυθορμητως ενα ατυπο δημοψηφισμα δικο δημοψηφισμα λαος ψηφισε ψηφισε χωρας ψηφισε πρωθυπουργο ελλαδας,2,1,0
κορονιος ποιος ακουσε ιατρικα τμηματα χωρας ζητουσαν δωσει ενα μερος εκατ ευρω υποσχεθηκε ιδιωτικα νοσοκομεια εργαστηρια αντιμετωπιση κορονοιου,1,0,0
κινητες μοναδες ετοιμες μεχρι πασχα τσιρκο,2,0,0
παγκοσμια ημερα υγειας βρηκε υπουργο κικιλια πρωθυπουργο πανδημια παγκοσμια ημερα υγειας καραντινα απατεωνες,1,0,0
ουπσ τσιρκο,1,0,0
αφωνια ελλειψεις μετρα ατομικης προστασιας αφωνια απεναντι πραγματα πρακτικες δυσχεραινουν ηδη δυσκολη αναμετρηση απεναντι ευαγγελισμος,3,0,0
ηρωες λευκες πρασινες μπλουζες ηλθαν αντιμετωποι αστυνομικες δυναμεις κληθηκαν διαλυσουν συγκεντρωσεις υγειονομικων ευαγγελισμο επειδη κομματικη διοικηση προσπαθει επιβαλλει αφωνια,4,0,0
σημερα ομως ευχαριστω χειροκροτηματα προς ηρωες λευκες πρασινες μπλουζες ξεχαστηκαν,3,0,0
βασικα ολα δωρεες εχει μαζεψει αντιμετωπιση,1,0,0
καθε μερα βγαινουν διαβεβαιωνουν κυβερνητικοι προσλαμβανουν γιατρους νοσηλευτες νοσοκομεια διαμαρτυρονται ελλειψεις προσωπικο προστατευτικα μεσα ηρωες κατασταση κοροιδιας,3,0,0
ευχαριστουμε ελληνικη ουσιαστικη στηριξη εταιρειες κρουαζιερας μενουμεσπιτι,2,0,0
ελλαδα ελλαδα δεη επικαιροτητα κορονιος δωρεα ξενα κολλυβα,4,0,0
εχουν παγωσει λογω επενδυσεις ελλαδα ειπε αδωνις πριν επενδυτες εκαναν ουρες οπως συνταξιουχοι τραπεζες,3,0,0
μηνυμα αυγενακη παγκοσμια ημερα υγειας υγεια πανδημια,1,0,0
τηλεδιασκεψη σακελλαροπουλου τεταρτη πτδ,1,0,0
πετσας συνεχισουμε ετσι πιο αισιοδοξοι μαιο υγεια πανδημια,2,0,0
σχεδιο σταδιακης αποκλιμακωσης μετρων ημερομηνιες οροσημο γραφει γιαννης καμπουρακης πανδημια,1,0,0
προς ομογενεις ηπα υπευθυνοτητα πειθαρχια περιπετεια περασει πανδημια,2,1,0
μειωσεις ετοιμαζει φυγουν απευθειας πραγματικη οικονομια,1,0,0
δυσκολα πραγματα οικονομια μενουμεστοσπιτι μενουμε ψευτες συριζα ξεφτιλες κορονιος,3,0,0
χαος τουρκια αφου υπουργειο εσωτερικων τουρκιας ανακοινωσε μια ωρη απαγορευση κυκλοφοριας ολους ανθρωποι βγηκαν δρομους φοβουνται διοτι γνωριζουν ψευδεται ασυστολα μενουμε σπιτι,3,1,1
δουμε συγκρητικα ιδια μεγεθη τσιρκο κορονιος,4,0,0
τοσο αληθεια νουμερα σημιτη εβαλαν ονε απατεωνες απατη μενουμεσπιτι,4,0,0
ας εξηγησει γιατι μια επεβαλε μενουμε σπιτι πολιτες πλειστες οικονομικες δραστηριοτητες,4,1,0
σανο σανο σανο αληθινη ειδηση ενημερωση απατεωνες μενουμεσπιτι απατη ξεφτιλες,4,0,0
δυστυχως ανησυχιες προβληματισμοι επιβεβαιωθηκαν μεσω θανατου ενος νεου συνανθρωπου γυναικειες φυλακες ελαιωνα θηβα φυλακες,3,0,0
κυπρος οικονομικη κριση δυστυχως περικοπες μισθων δημοσιου δεν μπορουν αποφευχθουν σιγουρα ομως πριν οποιεσδηποτε περικοπες μισθων πρεπει προσαρμοσουν περιορισουν δαπανες εξοδα,3,0,0
απερριψε τροπολογια κατεθεσε πεμπτη συριζα παραταση προστασιας πρωτης κατοικιας,1,0,0
λαρισα δημιουργηθουν πολεις χωρας ευθυνη εχει τσιοδρας εμμονη μην εφαρμοζει οδηγιες μαζικα τεστ απομονωση θετικων ιδιο λαθος εκανε ιταλια,3,0,0
πληρωσει ολη λαρισα επειδη ακομη μια φερθηκε επιπολαια γι ακομη μια φορα δεν μπορεσε βαλει ρομα ταξη μη χασουν ψηφους,3,1,0
