39,1245327018738233344,"αυστηρότερους περιορισμούς στις μετακινήσεις αποφάσισε η κυβέρνηση, γράφει ο γιάννης καμπουράκης |          ",1,2020-04-01 15:27:52 GTB Daylight Time,1,0,0,"['naftemporiki', 'naftemporiki', 'covid19', 'κορωνοϊός', 'μετακινήσεις', 'κυβέρνηση']"
40,1245325105607118848,"σε αυτά δεν χωράνε οπαδικά. αυτή τη στιγμή και μπροστά στην ανθρωπιστική κρίση που έρχεται, προέχει η στήριξη των εργαζομένων και του δημόσιου συστήματος υγείας. μπράβο στην κυβέρνηση! πάνω απ' όλα άνθρωποι.   ",2,2020-04-01 15:20:16 GTB Daylight Time,5,10,32,"['covid19', 'μενουμεσπιτι', 'κοροναιος']"
41,1245323536471900161,οι καναλάρχες διαβάζουν και σκέφτονται και η κυβέρνηση βασιλικότερη του βασιλέως ούτε το πρότεινε καν. ,4,2020-04-01 15:14:02 GTB Daylight Time,0,0,0,['covid19']
42,1245322858643021826, κάναμε πράξη την ηθική της ατομικής ευθύνης |        ,1,2020-04-01 15:11:21 GTB Daylight Time,1,0,1,"['μητσοτάκης', 'naftemporiki', 'covid19', 'κορωνοϊός', 'υγεία', 'πανδημία', 'κυβέρνηση']"
43,1245316273724166146,οι ειδικοί λοιμωξιολογοι αποφασίζουν κ εισηγούνται ρε καραγκιόζη καταστροφέα της ελλαδας βαρουφακη δεν αποφασίζει μόνη της η κυβερνηση . ,,2020-04-01 14:45:11 GTB Daylight Time,0,0,0,['covid19']
44,1245315495294898177,"άρχισαν οι  ,απο την μια ζητάνε να μοιράζει η κυβερνηση χρήμα με το τσουβάλι απο την άλλη οχι μνημόνια κτλ . απο το λεφτοδεντρο τα μοιράζει ρε ανεύθυνα βρωμοκομμουνια προδότες . ",4,2020-04-01 14:42:05 GTB Daylight Time,0,0,0,"['syriza_xeftiles', 'covid19']"
45,1245313109713129475,αν δεν υπήρχε... έπρεπε να τον εφεύρουμε...                     ,1,2020-04-01 14:32:36 GTB Daylight Time,0,0,0,"['covid_19', 'stayhome', 'εβρος', 'μεταναστευτικό', 'menoumespiti', 'lockdown', 'απαγορευση_κυκλοφοριας', 'noor1', 'novartis', 'μμε', 'παραιτηθειτε_ειστε_ανικανοι', 'νδ_θελατε', 'κυβερνηση_τσιρκο', 'le_petit_koulis', 'έχουμε_πολλα_χαλια']"
46,1245305151436533761,πως τα έντεκα εκατομμύρια εύρω του δημητριάδη εκτελούν το πρώτο θύμα του κορονοϊού         ,,2020-04-01 14:00:59 GTB Daylight Time,0,3,4,"['κυβερνηση_μητσοτακη', 'κορωνοιος', 'κορονοιος', 'κορωναιος', 'καραντινα', 'μενουμεσπιτι', 'covid19', 'covidiot']"
47,1245301658525057025, η κυβέρνηση στον τομέα της υγείας δεν κάνει όσα μπορεί και όσα πρέπει            ,2,2020-04-01 13:47:06 GTB Daylight Time,1,0,0,"['covid_19gr', 'covid19', 'covid2019', 'covid_19', 'coronavirus', 'μένουμεσπίτι', 'stayathome', 'menoume_spiti', 'απαγορευσηκυκλοφοριας']"
48,1245297967499825154, στον η κυβέρνηση εξετάζει μια σύσφιξη στο χρόνο των μετακινήσεων            ,1,2020-04-01 13:32:26 GTB Daylight Time,1,1,2,"['covid_19gr', 'covid19', 'covid2019', 'covid_19', 'coronavirus', 'μένουμεσπίτι', 'stayathome', 'menoume_spiti', 'απαγόρευσηκυκλοφορίας']"
49,1245289428697993216,ερώτηση της εο του  προς την η κυβέρνηση πριμοδοτεί την ανεξέλεγκτη δράση των μονοπωλίων σε βάρος του περιβάλλοντος &; της δημόσιας υγείας            ,4,2020-04-01 12:58:30 GTB Daylight Time,1,0,0,"['κκε', 'covid19', 'covid_19gr', 'covid2019', 'covid_19', 'coronavirus', 'μένουμεσπίτι', 'stayathome', 'menoume_spiti']"
50,1245288351768424448,περιορισμοί μετακινήσεων: τα επόμενα βήματα που εξετάζει η κυβέρνηση |       ,1,2020-04-01 12:54:14 GTB Daylight Time,0,0,2,"['naftemporiki', 'covid19', 'κορωνοϊός', 'κυβέρνηση', 'μετακινήσεις']"
51,1245278172884672512,"νέα δέσμη μέτρων ύψους  δισ. ευρώ για τη στήριξη της τοπικής οικονομίας, ανακοίνωσε η κυβέρνηση της σλοβενίας         ",2,2020-04-01 12:13:47 GTB Daylight Time,0,0,0,"['covid19', 'covid?19', 'covid2019', 'covid_19', 'coronavirus', 'coronavirusoutbreak', 'κορονοϊός', 'πανδημία']"
52,1245277857485656064,στη  οι γιατροί μήνυσαν την κυβέρνηση για τους ψευδείς ισχυρισμούς της ότι ήταν έτοιμη να αντιμετωπίσει την επιδημία!  ,1,2020-04-01 12:12:32 GTB Daylight Time,0,0,0,"['γαλλία', 'κορωνoιος', 'covid19']"
53,1245272564605296640,"όσο ασχολούμαστε με τον  και καθόμαστε κλεισμένοι σπίτια μας, η κυβέρνηση της ο ο κ τα άλλα παιδιά συνεχίζουν ακάθεκτοι τον λαθροεπικισμο της χώρας με ότι αφροασιατη ξεβράσει η θάλασσα.   ",4,2020-04-01 11:51:30 GTB Daylight Time,0,7,9,"['covid19', 'νδ_no_borders', 'νδ_μκο']"
54,1245222167480066048,το επίδομα  το οποίο για  μέρες ούτως ή άλλως δεν αρκεί δεν το δικαιούνται μέλη μικρών επιχειρήσεων οε με πάνω από  εργαζόμενους αλλά το παίρνουν ποδοσφαιριστές α εθνικής . μέτρα στήριξης από τα      ,4,2020-04-01 08:31:14 GTB Daylight Time,0,1,2,"['κυβερνηση_μητσοτακη', 'επιδομα800', 'covid?19', 'lockdown', 'νδ_θελατε']"
55,1245213517499830272,"η κούβα αναστέλλει τις αφίξεις διεθνών πτήσεων, στο πλαίσιο των μέτρων για να αποτραπεί η περαιτέρω εξάπλωση της πανδημίας του  παράλληλα, η κυβέρνηση ανακοίνωσε την ακύρωση της γιορτής της εργατικής πρωτομαγιάς στην αβάνα  ",1,2020-04-01 07:56:52 GTB Daylight Time,0,1,4,"['κορονοϊού', 'covid19', 'covid?19']"
56,1246525922578247682,"διαβάζοντας την απορία κάποιων για τον μικρό αριθμό κρουσμάτων  στην ρωσία, συγκρατώ μετά βίας ένα νευρικό γέλιο ενθυμούμενος πως επί τσερνόμπιλ η ρωσική σοβιετική κυβέρνηση δήλωνε ...δύο () νεκρούς!",4,2020-04-04 22:51:53 GTB Daylight Time,19,75,457,['covid19']
57,1246514991005564928,"σύμφωνα με τον και την  όχι μόνο έχουν εκλείψει οι λόγοι αναστολής υποβολής ασύλου, αλλά θα γίνουν αποδεχτές κι αναδρομικά. εν μέσω  και  οι γαλαζαίοι οπαδοί αδιαφορούν. κλειστά σύνορα μας έταξαν.",4,2020-04-04 22:08:27 GTB Daylight Time,0,0,0,"['κυβερνηση_μητσοτακη', 'lockdown', 'coronavirus']"
58,1246504762717229056,συγγνωμη..εχουμε κανει μονο . τεστ;;;; ρε παιδια κοροιδευομαστε; δεν εχουν ιδεα ποια ειναι η κατασταση με τον ιο στη χωρα αυτη   ,4,2020-04-04 21:27:49 GTB Daylight Time,0,0,4,"['κυβερνηση_τσιρκο', 'coronavirus', 'covid19']"
59,1246500526516207617,πέρασαν  μήνες.....που άλλαξε η κυβέρνηση. ήρθε η  κάποιοι ασχολούνται ακομα με τον  κοιτάξτε μπροστά επιτέλους !!            ,,2020-04-04 21:10:59 GTB Daylight Time,0,1,1,"['νέα_δημοκρατία', 'συριζα', 'covid19greece', 'covid19', 'κορονάϊος', 'μένουμε_σπίτι', 'απαγόρευση_κυκλοφορίας', 'sdxzv', 'sars_cov_2', 'sarscov2', 'covid_19', 'covid2019']"
60,1246491441070776322,       φιλοτεχνώντας πορτρέτα…,,2020-04-04 20:34:52 GTB Daylight Time,0,0,0,"['covid2019', 'covid19', 'covid19gr', 'κοροναιος', 'ελλάδα', 'επικαιρότητα', 'κυβερνηση_μητσοτακη']"
61,1246482803816116228,η αντιπολιτευτική επίθεση των ζαιοτρολλς δουλεύει καλά!!!! είναι θέμα ημερών να πέσει η κυβέρνηση κράτα γερά τσίπρα     ,4,2020-04-04 20:00:33 GTB Daylight Time,2,3,9,"['νδ_ξεφτιλες', 'μενουμεσπιτι', 'μενουμε_σπιτι', 'κυβερνηση_τσιρκο', 'covid19']"
62,1246481932805976070,η ισπανική κυβέρνηση θα ζητήσει από το κοινοβούλιο να εγκρίνει την παράταση της κατάστασης έκτακτης ανάγκης λόγω  για δύο εβδομάδες - από τις  έως και τις  απριλίου.,1,2020-04-04 19:57:05 GTB Daylight Time,0,0,0,['covid19']
63,1246481419708387329,".. : η κυβέρνηση έχει παραγγείλει ..   και θα χρειαστούν περισσότερα από .. χωρίς τα τεστ δεν μπορείς να χαράξεις "" "" ",1,2020-04-04 19:55:03 GTB Daylight Time,0,0,2,['covid19']
64,1246475479860809736,η λύση είναι μία. η κυβέρνηση να πει ότι θα δώσει σε κάθε έναν πολίτη € αλλά όποιος βγει έξω αδικαιολόγητα να του αφαιρεθεί το δικαίωμα αυτό   ,,2020-04-04 19:31:27 GTB Daylight Time,0,0,1,"['covid2019', 'lockdown', 'κορονοιος']"
65,1246469336010809353,στο σπιτι του πατουλη τρώνε με χρυσά κουτάλια είμαι βέβαιη ότι και το πολι του γιώργου είναι χρυσό ????     ,4,2020-04-04 19:07:02 GTB Daylight Time,10,9,52,"['νδ_ξεφτιλες', 'μενουμεσπιτι', 'μενουμε_σπιτι', 'κυβερνηση_τσιρκο', 'covid19']"
66,1246462172693225474,σφαίρα να δεχτώ σε νοσοκομείο δεν πάω κι ο  μάς είπε ότι μειώθηκαν οι επισκέψεις επειδή λειτουργούν καλύτερα τα κέντρα υγείας. γτσσγ   ,4,2020-04-04 18:38:34 GTB Daylight Time,0,0,0,"['κοντοζαμάνης', 'κυβερνηση_μητσοτακη', 'καραντινα', 'covid19']"
67,1246461286021554177,"κι αν δεν το ξέρατε, παιδιά, μη νομίζετε ότι σε άλλα κράτη γίνονται περισσότερα  δεν είναι αλήθεια. το είπε ο  ο στρατηγός - ψάλτης. γτμτμσγ   ",4,2020-04-04 18:35:03 GTB Daylight Time,1,0,1,"['τεστ', 'τσιόδρας', 'κυβερνηση_μητσοτακη', 'καραντινα', 'covid19']"
68,1246452732128567297,"μην ξεχάσετε να τους (ξανα)ψηφίσετε, παιδιά.   ",4,2020-04-04 18:01:03 GTB Daylight Time,0,0,0,"['κυβερνηση_μητσοτακη', 'κορωνοϊός', 'covid19']"
69,1246438274815664128,"στέλιο κοίτα να κόψεις τις εξυπνάδες, ειδικά αν το πάτε για χούντα όπως ανακοίνωσες σήμερα. αν ακυρώσετε τις χειρόγραφες βεβαιώσεις θα μείνετε στην ιστορία ως η εκλεγμένη κυβέρνηση με τη συντομότερη θητεία              ",4,2020-04-04 17:03:37 GTB Daylight Time,0,0,0,"['neadimokratia', 'syriza', 'mitsotakis', 'covid19', 'covidgreece', 'dictatorship']"
70,1246437179838156801,"στην θεσσαλονίκη κλείνουν την παραλία και το σέιχ σου, βοηθούμενοι από   των  αλλά αφήνουν ανοιχτό εργοστάσιο στο οποίο υπάρχει επιβεβαιωμενο κρούσμα   ",4,2020-04-04 16:59:16 GTB Daylight Time,1,11,15,"['μμε_ξεφτίλες', 'covid19', 'κορονοιος', 'κυβερνηση_τσιρκο']"
71,1246434990348472320,καλωσήρθατε στο μεσαίωνα!        ,4,2020-04-04 16:50:33 GTB Daylight Time,1,0,3,"['κορονοιος', 'covid2019', 'μενουμε_σπιτι', 'κυβερνηση_τσιρκο', 'lockdown', 'coronavirus', 'χαρδαλιας', 'μητσοτακης']"
72,1246416860918296576,"υπεύθυνη κυβέρνηση, η κυβέρνηση με τα , κρούσματα και τους , θανάτους. κυβέρνηση που και ο ίδιος ο πρωθυπουργός και υπουργός υγείας αρρώστησαν. και όλα αυτά κατά τον αθανασίου είναι υπευθυνότητα. αλλα είναι όταν υπολογίζεις μόνο το €  ",4,2020-04-04 15:38:31 GTB Daylight Time,0,2,8,"['μενουμε_σπίτι', 'covid19']"
73,1246412069332795397,"δεν πειθαρχειτε καποιοι; &; αλλα μετρα... ξεκαθαρα ψαχνεται η κατακαραδημοκρατικη  &; μαλιστα στρεφει τους μεν εναντια στους δε (χρησιμοι ηλιθιοι), διαιρειν &; βασιλευε το δουλευουν καλα οι     ",4,2020-04-04 15:19:29 GTB Daylight Time,1,0,10,"['κυβερνηση_μητσοτακη', 'νδ_ξεφτιλες', 'μενουμε_σπιτι', 'lockdown', 'απαγορευση_κυκλοφοριας', 'καραντίνα']"
74,1246410925747339265,πρόκειται για δέσμη μέτρων που θα έπαιρνε ο  εάν ήταν κυβέρνηση       ,,2020-04-04 15:14:56 GTB Daylight Time,0,0,2,"['συριζα', 'κορωνοϊος', 'πανδημια', 'coronavirus', 'covid19', 'covid19gr', 'newpost']"
75,1246375266483605505,όταν το βασικό σου πρόβλημα δεν είναι ο  η ηλιθιότητα της δημοσιογραφίας των .. ευρώ.#κυβερνηση_τσιρκο  ,4,2020-04-04 12:53:14 GTB Daylight Time,0,0,0,"['covid19', 'κυβερνηση_τσιρκο', 'αρδ', 'μενουμεσπιτι']"
76,1246339250553065472,νέα μέτρα σε σχέση με τις μετακινήσεις θα φέρει τα επόμενα ωρα η κυβέρνηση       ,1,2020-04-04 10:30:07 GTB Daylight Time,0,0,0,"['κορωνοϊος', 'πανδημια', 'coronavirus', 'covid19', 'covid19gr', 'newpost']"
